type,_id,customer_key,order_key,purchase_date
 orders,59f3083d1f0d6766996019bb,customer_key_6427,order_key_25711,2017-01-01T14:11:35Z
 orders,59f3083d1f0d6766996019bc,customer_key_6428,order_key_25712,2012-11-27T11:50:44Z
 orders,59f3083d1f0d6766996019bd,customer_key_6428,order_key_25713,2014-02-27T18:12:08Z
 orders,59f3083d1f0d6766996019be,customer_key_6428,order_key_25714,2015-01-25T13:44:50Z
 orders,59f3083d1f0d6766996019bf,customer_key_6428,order_key_25715,2015-01-08T08:51:42Z
 orders,59f3083d1f0d6766996019c0,customer_key_6429,order_key_25716,2014-06-13T16:53:51Z
 orders,59f3083d1f0d6766996019c1,customer_key_6429,order_key_25717,2011-10-18T15:55:24Z
 orders,59f3083d1f0d6766996019c2,customer_key_6429,order_key_25718,2014-04-18T08:48:47Z
 orders,59f3083d1f0d6766996019c3,customer_key_6429,order_key_25719,2012-09-01T11:39:38Z
 orders,59f3083d1f0d6766996019c4,customer_key_6430,order_key_25720,2015-07-30T08:27:53Z
 orders,59f3083d1f0d6766996019c5,customer_key_6430,order_key_25721,2015-08-13T10:55:21Z
 orders,59f3083d1f0d6766996019c6,customer_key_6430,order_key_25722,2015-02-24T12:27:05Z
 orders,59f3083d1f0d6766996019c7,customer_key_6430,order_key_25723,2014-06-26T12:47:19Z
 orders,59f3083d1f0d6766996019c8,customer_key_6431,order_key_25724,2017-01-01T13:42:31Z
 orders,59f3083d1f0d6766996019c9,customer_key_6431,order_key_25725,2013-05-24T09:30:56Z
 orders,59f3083d1f0d6766996019ca,customer_key_6431,order_key_25726,2011-05-23T16:29:18Z
 orders,59f3083d1f0d6766996019cb,customer_key_6431,order_key_25727,2011-02-15T10:58:31Z
 orders,59f3083d1f0d6766996019cc,customer_key_6432,order_key_25728,2012-03-01T15:45:28Z
 orders,59f3083d1f0d6766996019cd,customer_key_6432,order_key_25729,2010-01-25T16:16:52Z
 orders,59f3083d1f0d6766996019ce,customer_key_6432,order_key_25730,2008-10-26T14:46:55Z
 orders,59f3083d1f0d6766996019cf,customer_key_6432,order_key_25731,2009-10-05T13:52:17Z
 orders,59f3083d1f0d6766996019d0,customer_key_6433,order_key_25732,2013-06-22T08:15:51Z
 orders,59f3083d1f0d6766996019d1,customer_key_6433,order_key_25733,2014-03-14T14:38:19Z
 orders,59f3083d1f0d6766996019d2,customer_key_6433,order_key_25734,2010-09-24T10:44:12Z
 orders,59f3083d1f0d6766996019d3,customer_key_6433,order_key_25735,2014-09-01T16:55:21Z
 orders,59f3083d1f0d6766996019d4,customer_key_6434,order_key_25736,2008-05-29T08:50:15Z
 orders,59f3083d1f0d6766996019d5,customer_key_6434,order_key_25737,2009-10-22T18:54:00Z
 orders,59f3083d1f0d6766996019d6,customer_key_6434,order_key_25738,2014-05-19T15:48:48Z
 orders,59f3083d1f0d6766996019d7,customer_key_6434,order_key_25739,2015-11-29T13:29:57Z
 orders,59f3083d1f0d6766996019d8,customer_key_6435,order_key_25740,2016-07-07T08:44:34Z
 orders,59f3083d1f0d6766996019d9,customer_key_6435,order_key_25741,2014-04-16T11:27:30Z
 orders,59f3083d1f0d6766996019da,customer_key_6435,order_key_25742,2009-07-03T15:44:29Z
 orders,59f3083d1f0d6766996019db,customer_key_6435,order_key_25743,2017-01-02T12:06:02Z
 orders,59f3083d1f0d6766996019dc,customer_key_6436,order_key_25744,2015-02-01T12:24:00Z
 orders,59f3083d1f0d6766996019dd,customer_key_6436,order_key_25745,2015-02-18T14:19:58Z
 orders,59f3083d1f0d6766996019de,customer_key_6436,order_key_25746,2008-03-23T15:40:21Z
 orders,59f3083d1f0d6766996019df,customer_key_6436,order_key_25747,2012-09-14T09:50:57Z
 orders,59f3083d1f0d6766996019e0,customer_key_6437,order_key_25748,2012-08-22T13:44:03Z
 orders,59f3083d1f0d6766996019e1,customer_key_6437,order_key_25749,2017-01-02T11:01:23Z
 orders,59f3083d1f0d6766996019e2,customer_key_6437,order_key_25750,2016-04-07T12:39:32Z
 orders,59f3083d1f0d6766996019e3,customer_key_6437,order_key_25751,2007-03-18T08:11:24Z
 orders,59f3083d1f0d6766996019e4,customer_key_6438,order_key_25752,2012-09-23T08:15:06Z
 orders,59f3083d1f0d6766996019e5,customer_key_6438,order_key_25753,2012-08-27T14:22:50Z
 orders,59f3083d1f0d6766996019e6,customer_key_6438,order_key_25754,2012-07-09T15:24:48Z
 orders,59f3083d1f0d6766996019e7,customer_key_6438,order_key_25755,2011-06-09T15:18:31Z
 orders,59f3083d1f0d6766996019e8,customer_key_6439,order_key_25756,2015-03-10T17:08:36Z
 orders,59f3083d1f0d6766996019e9,customer_key_6439,order_key_25757,2016-02-20T17:56:36Z
 orders,59f3083d1f0d6766996019ea,customer_key_6439,order_key_25758,2015-08-08T13:36:12Z
 orders,59f3083d1f0d6766996019eb,customer_key_6439,order_key_25759,2017-01-02T17:30:41Z
 orders,59f3083d1f0d6766996019ec,customer_key_6440,order_key_25760,2014-03-13T09:12:29Z
 orders,59f3083d1f0d6766996019ed,customer_key_6440,order_key_25761,2012-02-26T16:39:28Z
 orders,59f3083d1f0d6766996019ee,customer_key_6440,order_key_25762,2017-01-01T12:19:33Z
 orders,59f3083d1f0d6766996019ef,customer_key_6440,order_key_25763,2012-05-31T16:29:20Z
 orders,59f3083d1f0d6766996019f0,customer_key_6441,order_key_25764,2016-06-16T15:54:06Z
 orders,59f3083d1f0d6766996019f1,customer_key_6441,order_key_25765,2013-09-26T08:55:56Z
 orders,59f3083d1f0d6766996019f2,customer_key_6441,order_key_25766,2008-06-29T10:32:43Z
 orders,59f3083d1f0d6766996019f3,customer_key_6441,order_key_25767,2015-06-19T17:16:55Z
 orders,59f3083d1f0d6766996019f4,customer_key_6442,order_key_25768,2011-05-21T12:44:04Z
 orders,59f3083d1f0d6766996019f5,customer_key_6442,order_key_25769,2014-05-12T17:20:21Z
 orders,59f3083d1f0d6766996019f6,customer_key_6442,order_key_25770,2012-05-14T15:26:17Z
 orders,59f3083d1f0d6766996019f7,customer_key_6442,order_key_25771,2010-07-06T13:56:04Z
 orders,59f3083d1f0d6766996019f8,customer_key_6443,order_key_25772,2012-05-14T11:22:21Z
 orders,59f3083d1f0d6766996019f9,customer_key_6443,order_key_25773,2010-11-01T10:40:46Z
 orders,59f3083d1f0d6766996019fa,customer_key_6443,order_key_25774,2011-05-14T09:42:35Z
 orders,59f3083d1f0d6766996019fb,customer_key_6443,order_key_25775,2009-07-13T10:01:37Z
 orders,59f3083d1f0d6766996019fc,customer_key_6444,order_key_25776,2008-01-02T14:33:01Z
 orders,59f3083d1f0d6766996019fd,customer_key_6444,order_key_25777,2010-06-16T18:17:29Z
 orders,59f3083d1f0d6766996019fe,customer_key_6444,order_key_25778,2010-04-10T09:39:45Z
 orders,59f3083d1f0d6766996019ff,customer_key_6444,order_key_25779,2009-09-14T15:57:13Z
 orders,59f3083d1f0d676699601a00,customer_key_6445,order_key_25780,2007-09-07T08:14:53Z
 orders,59f3083d1f0d676699601a01,customer_key_6445,order_key_25781,2016-08-31T14:24:29Z
 orders,59f3083d1f0d676699601a02,customer_key_6445,order_key_25782,2015-04-20T15:17:51Z
 orders,59f3083d1f0d676699601a03,customer_key_6445,order_key_25783,2007-08-09T10:49:05Z
 orders,59f3083d1f0d676699601a04,customer_key_6446,order_key_25784,2014-01-09T10:23:06Z
 orders,59f3083d1f0d676699601a05,customer_key_6446,order_key_25785,2015-01-07T12:24:45Z
 orders,59f3083d1f0d676699601a06,customer_key_6446,order_key_25786,2015-05-30T18:02:08Z
 orders,59f3083d1f0d676699601a07,customer_key_6446,order_key_25787,2014-07-29T14:45:42Z
 orders,59f3083d1f0d676699601a08,customer_key_6447,order_key_25788,2007-05-30T12:24:44Z
 orders,59f3083d1f0d676699601a09,customer_key_6447,order_key_25789,2015-03-24T08:28:44Z
 orders,59f3083d1f0d676699601a0a,customer_key_6447,order_key_25790,2011-11-11T13:33:19Z
 orders,59f3083d1f0d676699601a0b,customer_key_6447,order_key_25791,2007-03-21T11:52:21Z
 orders,59f3083d1f0d676699601a0c,customer_key_6448,order_key_25792,2009-05-19T14:46:14Z
 orders,59f3083d1f0d676699601a0d,customer_key_6448,order_key_25793,2014-02-22T17:34:36Z
 orders,59f3083d1f0d676699601a0e,customer_key_6448,order_key_25794,2014-07-12T12:49:50Z
 orders,59f3083d1f0d676699601a0f,customer_key_6448,order_key_25795,2011-07-01T15:12:26Z
 orders,59f3083d1f0d676699601a10,customer_key_6449,order_key_25796,2009-09-29T13:30:31Z
 orders,59f3083d1f0d676699601a11,customer_key_6449,order_key_25797,2012-11-15T16:55:31Z
 orders,59f3083d1f0d676699601a12,customer_key_6449,order_key_25798,2010-02-10T09:33:46Z
 orders,59f3083d1f0d676699601a13,customer_key_6449,order_key_25799,2011-01-07T09:59:12Z
 orders,59f3083d1f0d676699601a14,customer_key_6450,order_key_25800,2011-07-24T10:31:46Z
 orders,59f3083d1f0d676699601a15,customer_key_6450,order_key_25801,2016-01-17T13:14:50Z
 orders,59f3083d1f0d676699601a16,customer_key_6450,order_key_25802,2013-07-19T12:35:12Z
 orders,59f3083d1f0d676699601a17,customer_key_6450,order_key_25803,2012-01-02T14:51:50Z
 orders,59f3083d1f0d676699601a18,customer_key_6451,order_key_25804,2009-07-01T16:32:32Z
 orders,59f3083d1f0d676699601a19,customer_key_6451,order_key_25805,2007-04-13T12:22:42Z
 orders,59f3083d1f0d676699601a1a,customer_key_6451,order_key_25806,2017-01-02T11:55:12Z
 orders,59f3083d1f0d676699601a1b,customer_key_6451,order_key_25807,2009-07-27T14:16:59Z
 orders,59f3083d1f0d676699601a1c,customer_key_6452,order_key_25808,2011-09-20T15:29:43Z
 orders,59f3083d1f0d676699601a1d,customer_key_6452,order_key_25809,2007-05-15T10:21:27Z
 orders,59f3083d1f0d676699601a1e,customer_key_6452,order_key_25810,2014-02-04T08:32:05Z
 orders,59f3083d1f0d676699601a1f,customer_key_6452,order_key_25811,2009-03-02T16:48:13Z
 orders,59f3083d1f0d676699601a20,customer_key_6453,order_key_25812,2014-05-28T13:40:36Z
 orders,59f3083d1f0d676699601a21,customer_key_6453,order_key_25813,2014-09-10T12:47:23Z
 orders,59f3083d1f0d676699601a22,customer_key_6453,order_key_25814,2017-01-01T16:36:15Z
 orders,59f3083d1f0d676699601a23,customer_key_6453,order_key_25815,2007-05-12T18:14:09Z
 orders,59f3083d1f0d676699601a24,customer_key_6454,order_key_25816,2010-10-22T18:59:20Z
 orders,59f3083d1f0d676699601a25,customer_key_6454,order_key_25817,2014-11-29T13:09:54Z
 orders,59f3083d1f0d676699601a26,customer_key_6454,order_key_25818,2011-03-07T10:30:35Z
 orders,59f3083d1f0d676699601a27,customer_key_6454,order_key_25819,2014-04-08T16:41:53Z
 orders,59f3083d1f0d676699601a28,customer_key_6455,order_key_25820,2011-04-20T10:12:32Z
 orders,59f3083d1f0d676699601a29,customer_key_6455,order_key_25821,2008-03-27T09:51:42Z
 orders,59f3083d1f0d676699601a2a,customer_key_6455,order_key_25822,2013-07-07T14:03:11Z
 orders,59f3083d1f0d676699601a2b,customer_key_6455,order_key_25823,2008-03-19T13:23:52Z
 orders,59f3083d1f0d676699601a2c,customer_key_6456,order_key_25824,2017-01-02T18:12:03Z
 orders,59f3083d1f0d676699601a2d,customer_key_6456,order_key_25825,2013-11-11T15:13:57Z
 orders,59f3083d1f0d676699601a2e,customer_key_6456,order_key_25826,2011-07-07T09:31:52Z
 orders,59f3083d1f0d676699601a2f,customer_key_6456,order_key_25827,2008-01-19T10:56:29Z
 orders,59f3083d1f0d676699601a30,customer_key_6457,order_key_25828,2010-06-30T13:55:52Z
 orders,59f3083d1f0d676699601a31,customer_key_6457,order_key_25829,2014-02-08T18:37:28Z
 orders,59f3083d1f0d676699601a32,customer_key_6457,order_key_25830,2010-03-29T15:03:30Z
 orders,59f3083d1f0d676699601a33,customer_key_6457,order_key_25831,2010-05-14T12:51:46Z
 orders,59f3083d1f0d676699601a34,customer_key_6458,order_key_25832,2012-05-11T16:14:11Z
 orders,59f3083d1f0d676699601a35,customer_key_6458,order_key_25833,2016-06-20T16:45:22Z
 orders,59f3083d1f0d676699601a36,customer_key_6458,order_key_25834,2008-04-27T10:38:39Z
 orders,59f3083d1f0d676699601a37,customer_key_6458,order_key_25835,2013-03-22T17:27:16Z
 orders,59f3083d1f0d676699601a38,customer_key_6459,order_key_25836,2013-02-06T10:51:05Z
 orders,59f3083d1f0d676699601a39,customer_key_6459,order_key_25837,2007-01-30T09:02:23Z
 orders,59f3083d1f0d676699601a3a,customer_key_6459,order_key_25838,2009-08-22T12:25:39Z
 orders,59f3083d1f0d676699601a3b,customer_key_6459,order_key_25839,2013-02-10T15:25:47Z
 orders,59f3083d1f0d676699601a3c,customer_key_6460,order_key_25840,2016-11-30T12:51:34Z
 orders,59f3083d1f0d676699601a3d,customer_key_6460,order_key_25841,2013-09-01T10:42:28Z
 orders,59f3083d1f0d676699601a3e,customer_key_6460,order_key_25842,2013-09-17T14:16:46Z
 orders,59f3083d1f0d676699601a3f,customer_key_6460,order_key_25843,2007-02-16T17:37:53Z
 orders,59f3083d1f0d676699601a40,customer_key_6461,order_key_25844,2007-02-02T15:22:37Z
 orders,59f3083d1f0d676699601a41,customer_key_6461,order_key_25845,2011-05-20T12:22:44Z
 orders,59f3083d1f0d676699601a42,customer_key_6461,order_key_25846,2014-01-08T16:49:14Z
 orders,59f3083d1f0d676699601a43,customer_key_6461,order_key_25847,2013-08-16T11:07:18Z
 orders,59f3083d1f0d676699601a44,customer_key_6462,order_key_25848,2012-01-08T10:47:34Z
 orders,59f3083d1f0d676699601a45,customer_key_6462,order_key_25849,2011-08-24T17:26:08Z
 orders,59f3083d1f0d676699601a46,customer_key_6462,order_key_25850,2016-01-14T09:07:04Z
 orders,59f3083d1f0d676699601a47,customer_key_6462,order_key_25851,2012-07-04T11:11:19Z
 orders,59f3083d1f0d676699601a48,customer_key_6463,order_key_25852,2014-09-05T18:35:02Z
 orders,59f3083d1f0d676699601a49,customer_key_6463,order_key_25853,2011-10-15T15:30:34Z
 orders,59f3083d1f0d676699601a4a,customer_key_6463,order_key_25854,2012-08-22T18:32:30Z
 orders,59f3083d1f0d676699601a4b,customer_key_6463,order_key_25855,2007-10-10T13:53:43Z
 orders,59f3083d1f0d676699601a4c,customer_key_6464,order_key_25856,2012-01-02T18:46:54Z
 orders,59f3083d1f0d676699601a4d,customer_key_6464,order_key_25857,2007-10-21T16:38:58Z
 orders,59f3083d1f0d676699601a4e,customer_key_6464,order_key_25858,2010-03-30T15:57:17Z
 orders,59f3083d1f0d676699601a4f,customer_key_6464,order_key_25859,2013-04-28T11:09:10Z
 orders,59f3083d1f0d676699601a50,customer_key_6465,order_key_25860,2011-09-30T09:33:57Z
 orders,59f3083d1f0d676699601a51,customer_key_6465,order_key_25861,2014-03-27T12:07:58Z
 orders,59f3083d1f0d676699601a52,customer_key_6465,order_key_25862,2014-01-10T14:09:54Z
 orders,59f3083d1f0d676699601a53,customer_key_6465,order_key_25863,2010-02-09T13:05:39Z
 orders,59f3083d1f0d676699601a54,customer_key_6466,order_key_25864,2012-01-07T13:59:17Z
 orders,59f3083d1f0d676699601a55,customer_key_6466,order_key_25865,2017-01-01T16:37:23Z
 orders,59f3083d1f0d676699601a56,customer_key_6466,order_key_25866,2017-01-02T15:42:41Z
 orders,59f3083d1f0d676699601a57,customer_key_6466,order_key_25867,2015-07-01T18:50:34Z
 orders,59f3083d1f0d676699601a58,customer_key_6467,order_key_25868,2009-11-10T08:31:09Z
 orders,59f3083d1f0d676699601a59,customer_key_6467,order_key_25869,2015-10-16T18:21:51Z
 orders,59f3083d1f0d676699601a5a,customer_key_6467,order_key_25870,2017-01-01T10:47:09Z
 orders,59f3083d1f0d676699601a5b,customer_key_6467,order_key_25871,2013-07-27T18:56:39Z
 orders,59f3083d1f0d676699601a5c,customer_key_6468,order_key_25872,2016-11-20T15:48:23Z
 orders,59f3083d1f0d676699601a5d,customer_key_6468,order_key_25873,2014-07-29T17:07:39Z
 orders,59f3083d1f0d676699601a5e,customer_key_6468,order_key_25874,2007-04-04T10:33:34Z
 orders,59f3083d1f0d676699601a5f,customer_key_6468,order_key_25875,2010-01-25T18:47:14Z
 orders,59f3083d1f0d676699601a60,customer_key_6469,order_key_25876,2016-03-30T12:12:08Z
 orders,59f3083d1f0d676699601a61,customer_key_6469,order_key_25877,2015-08-22T16:45:29Z
 orders,59f3083d1f0d676699601a62,customer_key_6469,order_key_25878,2016-02-01T17:15:59Z
 orders,59f3083d1f0d676699601a63,customer_key_6469,order_key_25879,2016-03-17T16:28:10Z
 orders,59f3083d1f0d676699601a64,customer_key_6470,order_key_25880,2007-07-30T16:01:16Z
 orders,59f3083d1f0d676699601a65,customer_key_6470,order_key_25881,2016-08-13T10:44:12Z
 orders,59f3083d1f0d676699601a66,customer_key_6470,order_key_25882,2011-09-02T17:33:59Z
 orders,59f3083d1f0d676699601a67,customer_key_6470,order_key_25883,2012-06-30T10:35:08Z
 orders,59f3083d1f0d676699601a68,customer_key_6471,order_key_25884,2011-10-04T18:53:02Z
 orders,59f3083d1f0d676699601a69,customer_key_6471,order_key_25885,2012-11-05T12:55:56Z
 orders,59f3083d1f0d676699601a6a,customer_key_6471,order_key_25886,2013-10-31T08:11:47Z
 orders,59f3083d1f0d676699601a6b,customer_key_6471,order_key_25887,2012-02-13T17:46:15Z
 orders,59f3083d1f0d676699601a6c,customer_key_6472,order_key_25888,2014-05-25T12:59:39Z
 orders,59f3083d1f0d676699601a6d,customer_key_6472,order_key_25889,2017-01-01T16:54:22Z
 orders,59f3083d1f0d676699601a6e,customer_key_6472,order_key_25890,2007-01-16T11:03:06Z
 orders,59f3083d1f0d676699601a6f,customer_key_6472,order_key_25891,2017-01-02T15:15:32Z
 orders,59f3083d1f0d676699601a70,customer_key_6473,order_key_25892,2010-05-14T17:44:17Z
 orders,59f3083d1f0d676699601a71,customer_key_6473,order_key_25893,2014-01-08T14:36:10Z
 orders,59f3083d1f0d676699601a72,customer_key_6473,order_key_25894,2010-02-09T16:35:42Z
 orders,59f3083d1f0d676699601a73,customer_key_6473,order_key_25895,2009-03-10T13:56:07Z
 orders,59f3083d1f0d676699601a74,customer_key_6474,order_key_25896,2013-04-19T14:29:54Z
 orders,59f3083d1f0d676699601a75,customer_key_6474,order_key_25897,2016-11-02T15:34:23Z
 orders,59f3083d1f0d676699601a76,customer_key_6474,order_key_25898,2016-03-19T18:41:10Z
 orders,59f3083d1f0d676699601a77,customer_key_6474,order_key_25899,2008-10-07T11:12:08Z
 orders,59f3083d1f0d676699601a78,customer_key_6475,order_key_25900,2014-04-19T14:01:56Z
 orders,59f3083d1f0d676699601a79,customer_key_6475,order_key_25901,2013-02-23T15:55:50Z
 orders,59f3083d1f0d676699601a7a,customer_key_6475,order_key_25902,2016-02-02T15:24:25Z
 orders,59f3083d1f0d676699601a7b,customer_key_6475,order_key_25903,2009-02-13T15:40:51Z
 orders,59f3083d1f0d676699601a7c,customer_key_6476,order_key_25904,2007-01-27T17:40:17Z
 orders,59f3083d1f0d676699601a7d,customer_key_6476,order_key_25905,2013-03-22T16:15:55Z
 orders,59f3083d1f0d676699601a7e,customer_key_6476,order_key_25906,2012-08-19T08:55:46Z
 orders,59f3083d1f0d676699601a7f,customer_key_6476,order_key_25907,2007-01-22T14:26:12Z
 orders,59f3083d1f0d676699601a80,customer_key_6477,order_key_25908,2013-02-02T15:08:43Z
 orders,59f3083d1f0d676699601a81,customer_key_6477,order_key_25909,2013-10-28T16:02:07Z
 orders,59f3083d1f0d676699601a82,customer_key_6477,order_key_25910,2015-05-10T08:03:01Z
 orders,59f3083d1f0d676699601a83,customer_key_6477,order_key_25911,2017-01-02T15:10:03Z
 orders,59f3083d1f0d676699601a84,customer_key_6478,order_key_25912,2007-09-28T11:52:50Z
 orders,59f3083d1f0d676699601a85,customer_key_6478,order_key_25913,2011-04-05T14:26:29Z
 orders,59f3083d1f0d676699601a86,customer_key_6478,order_key_25914,2010-08-07T09:45:57Z
 orders,59f3083d1f0d676699601a87,customer_key_6478,order_key_25915,2014-11-30T09:47:12Z
 orders,59f3083d1f0d676699601a88,customer_key_6479,order_key_25916,2010-02-25T11:29:41Z
 orders,59f3083d1f0d676699601a89,customer_key_6479,order_key_25917,2011-07-24T09:27:22Z
 orders,59f3083d1f0d676699601a8a,customer_key_6479,order_key_25918,2017-01-01T12:40:42Z
 orders,59f3083d1f0d676699601a8b,customer_key_6479,order_key_25919,2014-08-08T11:18:54Z
 orders,59f3083d1f0d676699601a8c,customer_key_6480,order_key_25920,2015-01-02T16:05:49Z
 orders,59f3083d1f0d676699601a8d,customer_key_6480,order_key_25921,2010-05-08T14:58:12Z
 orders,59f3083d1f0d676699601a8e,customer_key_6480,order_key_25922,2011-01-19T16:26:11Z
 orders,59f3083d1f0d676699601a8f,customer_key_6480,order_key_25923,2017-01-01T16:00:37Z
 orders,59f3083d1f0d676699601a90,customer_key_6481,order_key_25924,2013-08-14T13:47:25Z
 orders,59f3083d1f0d676699601a91,customer_key_6481,order_key_25925,2017-01-01T09:23:06Z
 orders,59f3083d1f0d676699601a92,customer_key_6481,order_key_25926,2016-01-25T16:33:04Z
 orders,59f3083d1f0d676699601a93,customer_key_6481,order_key_25927,2010-02-15T15:05:22Z
 orders,59f3083d1f0d676699601a94,customer_key_6482,order_key_25928,2007-02-08T08:36:04Z
 orders,59f3083d1f0d676699601a95,customer_key_6482,order_key_25929,2014-07-17T12:28:47Z
 orders,59f3083d1f0d676699601a96,customer_key_6482,order_key_25930,2014-05-23T16:13:22Z
 orders,59f3083d1f0d676699601a97,customer_key_6482,order_key_25931,2013-05-22T13:07:21Z
 orders,59f3083d1f0d676699601a98,customer_key_6483,order_key_25932,2012-04-30T15:28:08Z
 orders,59f3083d1f0d676699601a99,customer_key_6483,order_key_25933,2009-03-02T10:05:35Z
 orders,59f3083d1f0d676699601a9a,customer_key_6483,order_key_25934,2014-04-11T15:05:52Z
 orders,59f3083d1f0d676699601a9b,customer_key_6483,order_key_25935,2007-05-11T13:08:06Z
 orders,59f3083d1f0d676699601a9c,customer_key_6484,order_key_25936,2014-08-05T09:08:28Z
 orders,59f3083d1f0d676699601a9d,customer_key_6484,order_key_25937,2012-03-05T09:00:21Z
 orders,59f3083d1f0d676699601a9e,customer_key_6484,order_key_25938,2011-04-16T09:40:45Z
 orders,59f3083d1f0d676699601a9f,customer_key_6484,order_key_25939,2008-04-19T08:41:53Z
 orders,59f3083d1f0d676699601aa0,customer_key_6485,order_key_25940,2017-01-01T09:39:00Z
 orders,59f3083d1f0d676699601aa1,customer_key_6485,order_key_25941,2008-01-14T14:14:57Z
 orders,59f3083d1f0d676699601aa2,customer_key_6485,order_key_25942,2009-04-14T08:34:43Z
 orders,59f3083d1f0d676699601aa3,customer_key_6485,order_key_25943,2012-11-30T11:25:56Z
 orders,59f3083d1f0d676699601aa4,customer_key_6486,order_key_25944,2017-01-02T08:27:41Z
 orders,59f3083d1f0d676699601aa5,customer_key_6486,order_key_25945,2010-06-17T14:06:07Z
 orders,59f3083d1f0d676699601aa6,customer_key_6486,order_key_25946,2008-11-05T14:03:57Z
 orders,59f3083d1f0d676699601aa7,customer_key_6486,order_key_25947,2009-03-17T12:34:04Z
 orders,59f3083d1f0d676699601aa8,customer_key_6487,order_key_25948,2015-04-04T13:19:30Z
 orders,59f3083d1f0d676699601aa9,customer_key_6487,order_key_25949,2007-07-13T09:44:18Z
 orders,59f3083d1f0d676699601aaa,customer_key_6487,order_key_25950,2015-06-06T17:46:55Z
 orders,59f3083d1f0d676699601aab,customer_key_6487,order_key_25951,2011-09-12T09:21:34Z
 orders,59f3083d1f0d676699601aac,customer_key_6488,order_key_25952,2010-03-16T09:26:30Z
 orders,59f3083d1f0d676699601aad,customer_key_6488,order_key_25953,2010-07-02T13:07:12Z
 orders,59f3083d1f0d676699601aae,customer_key_6488,order_key_25954,2011-01-24T17:09:08Z
 orders,59f3083d1f0d676699601aaf,customer_key_6488,order_key_25955,2011-04-13T10:45:16Z
 orders,59f3083d1f0d676699601ab0,customer_key_6489,order_key_25956,2017-01-01T16:11:23Z
 orders,59f3083d1f0d676699601ab1,customer_key_6489,order_key_25957,2014-04-08T17:23:11Z
 orders,59f3083d1f0d676699601ab2,customer_key_6489,order_key_25958,2010-05-10T18:38:25Z
 orders,59f3083d1f0d676699601ab3,customer_key_6489,order_key_25959,2010-01-17T11:04:59Z
 orders,59f3083d1f0d676699601ab4,customer_key_6490,order_key_25960,2017-01-02T09:14:57Z
 orders,59f3083d1f0d676699601ab5,customer_key_6490,order_key_25961,2016-02-22T10:44:40Z
 orders,59f3083d1f0d676699601ab6,customer_key_6490,order_key_25962,2016-02-16T16:24:01Z
 orders,59f3083d1f0d676699601ab7,customer_key_6490,order_key_25963,2011-07-31T15:12:32Z
 orders,59f3083d1f0d676699601ab8,customer_key_6491,order_key_25964,2011-03-15T17:59:28Z
 orders,59f3083d1f0d676699601ab9,customer_key_6491,order_key_25965,2015-02-12T17:15:42Z
 orders,59f3083d1f0d676699601aba,customer_key_6491,order_key_25966,2012-06-01T13:34:41Z
 orders,59f3083d1f0d676699601abb,customer_key_6491,order_key_25967,2014-03-14T14:53:13Z
 orders,59f3083d1f0d676699601abc,customer_key_6492,order_key_25968,2015-09-29T11:33:41Z
 orders,59f3083d1f0d676699601abd,customer_key_6492,order_key_25969,2011-07-17T15:27:59Z
 orders,59f3083d1f0d676699601abe,customer_key_6492,order_key_25970,2015-07-08T14:17:58Z
 orders,59f3083d1f0d676699601abf,customer_key_6492,order_key_25971,2007-06-22T17:57:12Z
 orders,59f3083d1f0d676699601ac0,customer_key_6493,order_key_25972,2009-02-23T12:23:01Z
 orders,59f3083d1f0d676699601ac1,customer_key_6493,order_key_25973,2010-04-03T14:04:19Z
 orders,59f3083d1f0d676699601ac2,customer_key_6493,order_key_25974,2009-07-30T16:30:12Z
 orders,59f3083d1f0d676699601ac3,customer_key_6493,order_key_25975,2011-09-10T08:15:44Z
 orders,59f3083d1f0d676699601ac4,customer_key_6494,order_key_25976,2007-06-18T14:06:16Z
 orders,59f3083d1f0d676699601ac5,customer_key_6494,order_key_25977,2008-01-09T11:54:17Z
 orders,59f3083d1f0d676699601ac6,customer_key_6494,order_key_25978,2014-02-25T09:47:59Z
 orders,59f3083d1f0d676699601ac7,customer_key_6494,order_key_25979,2009-08-14T14:58:38Z
 orders,59f3083d1f0d676699601ac8,customer_key_6495,order_key_25980,2008-08-05T18:15:54Z
 orders,59f3083d1f0d676699601ac9,customer_key_6495,order_key_25981,2014-08-07T11:02:41Z
 orders,59f3083d1f0d676699601aca,customer_key_6495,order_key_25982,2007-05-19T08:42:09Z
 orders,59f3083d1f0d676699601acb,customer_key_6495,order_key_25983,2007-04-24T16:57:47Z
 orders,59f3083d1f0d676699601acc,customer_key_6496,order_key_25984,2014-08-30T17:04:08Z
 orders,59f3083d1f0d676699601acd,customer_key_6496,order_key_25985,2009-08-07T18:14:51Z
 orders,59f3083d1f0d676699601ace,customer_key_6496,order_key_25986,2007-09-04T18:38:55Z
 orders,59f3083d1f0d676699601acf,customer_key_6496,order_key_25987,2012-08-17T15:53:39Z
 orders,59f3083d1f0d676699601ad0,customer_key_6497,order_key_25988,2011-03-28T12:13:43Z
 orders,59f3083d1f0d676699601ad1,customer_key_6497,order_key_25989,2013-08-18T09:19:43Z
 orders,59f3083d1f0d676699601ad2,customer_key_6497,order_key_25990,2014-03-03T13:47:10Z
 orders,59f3083d1f0d676699601ad3,customer_key_6497,order_key_25991,2007-11-08T09:23:26Z
 orders,59f3083d1f0d676699601ad4,customer_key_6498,order_key_25992,2010-05-24T11:06:04Z
