type,_id,A_Name,B_Released,D_Metacritic,C_Recommendations,IsFree,IsNonGame,IsIndie,IsAction,IsAdventure,IsCasual,IsStrategy,IsRPG,IsSimulation,IsEarlyAccess,IsFreeToPlay,IsSports,IsRacing,IsMassivelyMultiplayer,PriceInitial
 steamgames,59f307b41f0d6766995ce8a2,Roommates,Oct 15 2014,0,151,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24.99
 steamgames,59f307b41f0d6766995ce8a3,Nelly Cootalot: The Fowl Fleet,Mar 22 2016,81,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8a4,Defenders of Time,Nov 4 2014,55,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995ce8a5,Double Action: Boogaloo,Oct 23 2014,0,7554,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995ce8a6,War on Folvos,Aug 8 2014,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995ce8a7,Color Symphony,Sep 15 2014,0,1200,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995ce8a8,Quantum Rush Champions,Dec 4 2014,0,132,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8a9,Cubic Castles,Aug 13 2014,0,3503,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
 steamgames,59f307b41f0d6766995ce8aa,Beyond Gravity,Sep 23 2014,0,882,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995ce8ab,Congo,Mar 21 2016,0,115,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8ac,Disney*Pixar Toy Story Mania!,Oct 6 2014,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8ad,Prophour23,Oct 22 2014,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8ae,Space Hulk Ascension,Nov 12 2014,72,493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.99
 steamgames,59f307b41f0d6766995ce8af,Velocibox,Sep 8 2014,0,497,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.99
 steamgames,59f307b41f0d6766995ce8b0,Tiestru,Aug 20 2014,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8b1,REVERSE SIDE,Jul 30 2015,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,13.99
 steamgames,59f307b41f0d6766995ce8b2,Guild of Dungeoneering,Jul 14 2015,72,794,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8b3,Dokuro,Dec 8 2014,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8b4,Company of Heroes 2 - Ardennes Assault,Nov 17 2014,81,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.99
 steamgames,59f307b41f0d6766995ce8b5,Hills Of Glory 3D,May 28 2015,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8b6,Karmaflow: The Rock Opera Videogame - Act I & Act II,May 6 2015,47,152,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8b7,KEL Reaper of Entropy,Nov 18 2014,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995ce8b8,Dusk 12,Aug 22 2014,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995ce8b9,Act of Aggression - Reboot Edition,Sep 2 2015,71,1615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.99
 steamgames,59f307b41f0d6766995ce8ba,DICETINY: The Lord of the Dice,Jul 21 2016,0,174,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995ce8bb,AXYOS,Oct 31 2014,0,1142,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7.99
 steamgames,59f307b41f0d6766995ce8bc,Doom & Destiny,Mar 18 2015,0,891,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8bd,Enforcer: Police Crime Action,Oct 24 2014,0,1530,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8be,Convoy,Apr 21 2015,72,560,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8bf,Supreme: Pizza Empire,Jan 9 2015,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8c0,Phineas and Ferb: New Inventions,Feb 24 2015,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8c1,Choice of the Deathless,Aug 29 2014,0,288,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995ce8c2,Mecha Ace,Dec 5 2014,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.99
 steamgames,59f307b41f0d6766995ce8c3,Disney Fairies: Tinker Bells Adventure,Oct 6 2014,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8c4,Squishy the Suicidal Pig,Oct 23 2014,0,3366,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.99
 steamgames,59f307b41f0d6766995ce8c5,Cubesis,Aug 22 2014,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8c6,Burnstar,Mar 18 2015,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8c7,Wings of Vi,Nov 28 2014,0,777,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8c8,Unlimited Escape 2,Apr 22 2015,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8c9,Hunters Of The Dead,Sep 4 2014,0,124,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8ca,The Flame in the Flood,Feb 24 2016,73,710,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8cb,SunAge: Battle for Elysium,Dec 15 2014,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8cc,Moorhuhn / Crazy Chicken Tales,Sep 30 2014,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995ce8cd,History in Letters - The Eternal Alchemist,Dec 8 2015,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.99
 steamgames,59f307b41f0d6766995ce8ce,Cargo 3,Dec 8 2014,0,186,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8cf,Disney The Princess and the Frog,Oct 6 2014,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8d0,Malebolgia,May 6 2015,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.99
 steamgames,59f307b41f0d6766995ce8d1,Disneys Tangled,Oct 6 2014,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8d2,StarCrawlers,Mar 17 2015,0,147,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8d3,Chaos Reborn,Oct 26 2015,85,737,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8d4,Disney Princess: My Fairytale Adventure,Oct 6 2014,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8d5,Xeodrifter(tm),Dec 11 2014,0,281,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8d6,Disney G-Force,Oct 6 2014,61,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8d7,Platypus II,Aug 15 2014,0,371,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.99
 steamgames,59f307b41f0d6766995ce8d8,Space Salvager,Nov 25 2014,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.99
 steamgames,59f307b41f0d6766995ce8d9,Gold Rush! Anniversary,Nov 7 2014,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.99
 steamgames,59f307b41f0d6766995ce8da,Magicmaker,Sep 22 2014,0,297,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8db,Great Permutator,Sep 15 2014,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.99
 steamgames,59f307b41f0d6766995ce8dc,Yatagarasu Attack on Cataclysm,Jul 7 2015,0,224,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8dd,Trainz Trouble,Aug 26 2014,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8de,Time Mysteries 3: The Final Enigma,Sep 11 2014,0,192,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8df,Disney Winnie the Pooh,Oct 6 2014,0,114,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.99
 steamgames,59f307b41f0d6766995ce8e0,Duck Dynasty(r),Oct 14 2014,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.99
 steamgames,59f307b41f0d6766995ce8e1,CHAOS - In the Darkness,Oct 7 2015,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.99
 steamgames,59f307b41f0d6766995ce8e2,Chariot,Nov 12 2014,76,140,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8e3,Ninja Pizza Girl,Sep 30 2015,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8e4,Odallus: The Dark Call,Jul 15 2015,80,275,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8e5,Five Nights at Freddys,Aug 19 2014,78,16575,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8e6,The Collider,Sep 15 2014,0,933,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.99
 steamgames,59f307b41f0d6766995ce8e7,Reprisal Universe,Sep 15 2014,0,321,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.99
 steamgames,59f307b41f0d6766995ce8e8,Heroes of SoulCraft - Arcade MOBA,Jul 20 2015,0,419,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995ce8e9,Life Is Strange - Episode 1,Jan 29 2015,0,59864,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995ce8ea,GRANADO ESPADA,Jan 7 2016,0,136,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
 steamgames,59f307b41f0d6766995ce8eb,There Came an Echo,Feb 24 2015,58,283,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8ec,Airport Simulator 2015,Apr 22 2015,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8ed,AX:EL - Air XenoDawn,Dec 4 2015,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12.99
 steamgames,59f307b41f0d6766995ce8ee,Bridge Constructor Medieval,Sep 15 2014,0,246,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8ef,Jenny LeClue - Detectivu,~2017,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
 steamgames,59f307b41f0d6766995ce8f0,Trine 3: The Artifacts of Power,Aug 20 2015,0,3051,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21.99
 steamgames,59f307b41f0d6766995ce8f1,The Detail,Oct 28 2014,77,362,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.99
 steamgames,59f307b41f0d6766995ce8f2,Monkey Tales Games,Aug 28 2014,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8f3,Moon Hunters,Mar 10 2016,62,376,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8f4,This Starry Midnight We Make,Jun 1 2015,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce8f5,Train Town,Aug 26 2014,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.99
 steamgames,59f307b41f0d6766995ce8f6,Meadowland,Oct 22 2014,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995ce8f7,Absolute Drift,Jul 29 2015,66,1144,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,11.99
 steamgames,59f307b41f0d6766995ce8f8,Deadlings: Rotten Edition,Nov 11 2014,0,259,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995ce8f9,We Happy Few,Jul 26 2016,0,1402,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,29.99
 steamgames,59f307b41f0d6766995ce8fa,Car Mechanic Simulator 2015,Apr 23 2015,68,3420,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce8fb,World Truck Racing,Sep 16 2014,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8fc,Darkstone,Sep 25 2014,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8fd,Cosmonautica,Jul 31 2015,0,718,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce8fe,Magnifico,Dec 2 2014,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce8ff,Near Impact,Sep 16 2014,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce900,Ascension: Deckbuilding Game,Dec 16 2014,0,148,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce901,Oscura: Lost Light,Feb 24 2015,66,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.99
 steamgames,59f307b41f0d6766995ce902,Coffin Dodgers,Jul 8 2015,0,400,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10.99
 steamgames,59f307b41f0d6766995ce903,Warside,May 5 2015,0,340,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0
 steamgames,59f307b41f0d6766995ce904,Questerium: Sinister Trinity HD Collectors Edition,Jan 15 2015,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.99
 steamgames,59f307b41f0d6766995ce905,Season Match,Sep 15 2014,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995ce906,Season Match 2,Oct 10 2014,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995ce907,Season Match 3 - Curse of the Witch Crow,Oct 30 2014,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.99
 steamgames,59f307b41f0d6766995ce908,The Treasures of Montezuma 3,Oct 16 2014,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995ce909,Tokyo School Life,Feb 12 2015,0,515,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce90a,Fabula Mortis,Oct 27 2014,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.99
 steamgames,59f307b41f0d6766995ce90b,Toren,May 11 2015,57,637,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce90c,Wings! Remastered Edition,Oct 17 2014,61,251,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14.99
 steamgames,59f307b41f0d6766995ce90d,IGT Slots Paradise Garden,Sep 17 2014,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.99
 steamgames,59f307b41f0d6766995ce90e,One Day For Ched,Sep 12 2014,0,224,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.99
 steamgames,59f307b41f0d6766995ce90f,DiRT 3 Complete Edition,Apr 1 2015,86,4529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,29.99
 steamgames,59f307b41f0d6766995ce910,Gender Bender DNA Twister Extreme,Nov 23 2015,0,140,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24.99
 steamgames,59f307b41f0d6766995ce911,Pirate Hell,Nov 7 2014,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.99
 steamgames,59f307b41f0d6766995ce912,Fist of Jesus,Oct 17 2014,63,527,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce913,Melissa K. and the Heart of Gold Collectors Edition,Sep 19 2014,0,350,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.99
 steamgames,59f307b41f0d6766995ce914,Cho Dengeki Stryker All Ages Version,Sep 19 2014,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.99
