type,_id,category,clothing_size,clothing_type,item_name,clothing_color,price,cost,clothing_brand,item_key
inventory_items,59f307fd1f0d6766995d37e1,both,L,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,gray,L",gray,15.41,12.84,"California Clothing, Inc.",item_key_1091
inventory_items,59f307fd1f0d6766995d37e2,both,L,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,white,L",white,15.41,12.84,"California Clothing, Inc.",item_key_1092
inventory_items,59f307fd1f0d6766995d37e3,both,L,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,pink,L",pink,15.41,12.84,"California Clothing, Inc.",item_key_1093
inventory_items,59f307fd1f0d6766995d37e4,both,L,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,red,L",red,15.41,12.84,"California Clothing, Inc.",item_key_1094
inventory_items,59f307fd1f0d6766995d37e5,both,L,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,orange,L",orange,15.41,12.84,"California Clothing, Inc.",item_key_1095
inventory_items,59f307fd1f0d6766995d37e6,both,L,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,yellow,L",yellow,15.41,12.84,"California Clothing, Inc.",item_key_1096
inventory_items,59f307fd1f0d6766995d37e7,both,L,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,green,L",green,15.41,12.84,"California Clothing, Inc.",item_key_1097
inventory_items,59f307fd1f0d6766995d37e8,both,L,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,blue,L",blue,15.41,12.84,"California Clothing, Inc.",item_key_1098
inventory_items,59f307fd1f0d6766995d37e9,both,L,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,purple,L",purple,15.41,12.84,"California Clothing, Inc.",item_key_1099
inventory_items,59f307fd1f0d6766995d37ea,both,L,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,turquoise,L",turquoise,15.41,12.84,"California Clothing, Inc.",item_key_1100
inventory_items,59f307fd1f0d6766995d37eb,both,XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,black,XL",black,13.2,13.2,"Acme, Inc.",item_key_1101
inventory_items,59f307fd1f0d6766995d37ec,both,XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,gray,XL",gray,13.2,13.2,"Acme, Inc.",item_key_1102
inventory_items,59f307fd1f0d6766995d37ed,both,XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,white,XL",white,13.2,13.2,"Acme, Inc.",item_key_1103
inventory_items,59f307fd1f0d6766995d37ee,both,XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,pink,XL",pink,13.2,13.2,"Acme, Inc.",item_key_1104
inventory_items,59f307fd1f0d6766995d37ef,both,XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,red,XL",red,13.2,13.2,"Acme, Inc.",item_key_1105
inventory_items,59f307fd1f0d6766995d37f0,both,XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,orange,XL",orange,13.2,13.2,"Acme, Inc.",item_key_1106
inventory_items,59f307fd1f0d6766995d37f1,both,XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,yellow,XL",yellow,13.2,13.2,"Acme, Inc.",item_key_1107
inventory_items,59f307fd1f0d6766995d37f2,both,XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,green,XL",green,13.2,13.2,"Acme, Inc.",item_key_1108
inventory_items,59f307fd1f0d6766995d37f3,both,XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,blue,XL",blue,13.2,13.2,"Acme, Inc.",item_key_1109
inventory_items,59f307fd1f0d6766995d37f4,both,XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,purple,XL",purple,13.2,13.2,"Acme, Inc.",item_key_1110
inventory_items,59f307fd1f0d6766995d37f5,both,XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,turquoise,XL",turquoise,13.2,13.2,"Acme, Inc.",item_key_1111
inventory_items,59f307fd1f0d6766995d37f6,both,XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,black,XL",black,23.76,13.2,"Fancy Clothes, Inc.",item_key_1112
inventory_items,59f307fd1f0d6766995d37f7,both,XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,gray,XL",gray,23.76,13.2,"Fancy Clothes, Inc.",item_key_1113
inventory_items,59f307fd1f0d6766995d37f8,both,XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,white,XL",white,23.76,13.2,"Fancy Clothes, Inc.",item_key_1114
inventory_items,59f307fd1f0d6766995d37f9,both,XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,pink,XL",pink,23.76,13.2,"Fancy Clothes, Inc.",item_key_1115
inventory_items,59f307fd1f0d6766995d37fa,both,XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,red,XL",red,23.76,13.2,"Fancy Clothes, Inc.",item_key_1116
inventory_items,59f307fd1f0d6766995d37fb,both,XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,orange,XL",orange,23.76,13.2,"Fancy Clothes, Inc.",item_key_1117
inventory_items,59f307fd1f0d6766995d37fc,both,XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,yellow,XL",yellow,23.76,13.2,"Fancy Clothes, Inc.",item_key_1118
inventory_items,59f307fd1f0d6766995d37fd,both,XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,green,XL",green,23.76,13.2,"Fancy Clothes, Inc.",item_key_1119
inventory_items,59f307fd1f0d6766995d37fe,both,XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,blue,XL",blue,23.76,13.2,"Fancy Clothes, Inc.",item_key_1120
inventory_items,59f307fd1f0d6766995d37ff,both,XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,purple,XL",purple,23.76,13.2,"Fancy Clothes, Inc.",item_key_1121
inventory_items,59f307fd1f0d6766995d3800,both,XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,turquoise,XL",turquoise,23.76,13.2,"Fancy Clothes, Inc.",item_key_1122
inventory_items,59f307fd1f0d6766995d3801,both,XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,black,XL",black,11.88,13.2,"Discount Threads, Inc.",item_key_1123
inventory_items,59f307fd1f0d6766995d3802,both,XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,gray,XL",gray,11.88,13.2,"Discount Threads, Inc.",item_key_1124
inventory_items,59f307fd1f0d6766995d3803,both,XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,white,XL",white,11.88,13.2,"Discount Threads, Inc.",item_key_1125
inventory_items,59f307fd1f0d6766995d3804,both,XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,pink,XL",pink,11.88,13.2,"Discount Threads, Inc.",item_key_1126
inventory_items,59f307fd1f0d6766995d3805,both,XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,red,XL",red,11.88,13.2,"Discount Threads, Inc.",item_key_1127
inventory_items,59f307fd1f0d6766995d3806,both,XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,orange,XL",orange,11.88,13.2,"Discount Threads, Inc.",item_key_1128
inventory_items,59f307fd1f0d6766995d3807,both,XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,yellow,XL",yellow,11.88,13.2,"Discount Threads, Inc.",item_key_1129
inventory_items,59f307fd1f0d6766995d3808,both,XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,green,XL",green,11.88,13.2,"Discount Threads, Inc.",item_key_1130
inventory_items,59f307fd1f0d6766995d3809,both,XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,blue,XL",blue,11.88,13.2,"Discount Threads, Inc.",item_key_1131
inventory_items,59f307fd1f0d6766995d380a,both,XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,purple,XL",purple,11.88,13.2,"Discount Threads, Inc.",item_key_1132
inventory_items,59f307fd1f0d6766995d380b,both,XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,turquoise,XL",turquoise,11.88,13.2,"Discount Threads, Inc.",item_key_1133
inventory_items,59f307fd1f0d6766995d380c,both,XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,black,XL",black,15.84,13.2,"California Clothing, Inc.",item_key_1134
inventory_items,59f307fd1f0d6766995d380d,both,XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,gray,XL",gray,15.84,13.2,"California Clothing, Inc.",item_key_1135
inventory_items,59f307fd1f0d6766995d380e,both,XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,white,XL",white,15.84,13.2,"California Clothing, Inc.",item_key_1136
inventory_items,59f307fd1f0d6766995d380f,both,XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,pink,XL",pink,15.84,13.2,"California Clothing, Inc.",item_key_1137
inventory_items,59f307fd1f0d6766995d3810,both,XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,red,XL",red,15.84,13.2,"California Clothing, Inc.",item_key_1138
inventory_items,59f307fd1f0d6766995d3811,both,XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,orange,XL",orange,15.84,13.2,"California Clothing, Inc.",item_key_1139
inventory_items,59f307fd1f0d6766995d3812,both,XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,yellow,XL",yellow,15.84,13.2,"California Clothing, Inc.",item_key_1140
inventory_items,59f307fd1f0d6766995d3813,both,XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,green,XL",green,15.84,13.2,"California Clothing, Inc.",item_key_1141
inventory_items,59f307fd1f0d6766995d3814,both,XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,blue,XL",blue,15.84,13.2,"California Clothing, Inc.",item_key_1142
inventory_items,59f307fd1f0d6766995d3815,both,XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,purple,XL",purple,15.84,13.2,"California Clothing, Inc.",item_key_1143
inventory_items,59f307fd1f0d6766995d3816,both,XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,turquoise,XL",turquoise,15.84,13.2,"California Clothing, Inc.",item_key_1144
inventory_items,59f307fd1f0d6766995d3817,both,2XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,black,2XL",black,13.8,13.8,"Acme, Inc.",item_key_1145
inventory_items,59f307fd1f0d6766995d3818,both,2XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,gray,2XL",gray,13.8,13.8,"Acme, Inc.",item_key_1146
inventory_items,59f307fd1f0d6766995d3819,both,2XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,white,2XL",white,13.8,13.8,"Acme, Inc.",item_key_1147
inventory_items,59f307fd1f0d6766995d381a,both,2XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,pink,2XL",pink,13.8,13.8,"Acme, Inc.",item_key_1148
inventory_items,59f307fd1f0d6766995d381b,both,2XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,red,2XL",red,13.8,13.8,"Acme, Inc.",item_key_1149
inventory_items,59f307fd1f0d6766995d381c,both,2XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,orange,2XL",orange,13.8,13.8,"Acme, Inc.",item_key_1150
inventory_items,59f307fd1f0d6766995d381d,both,2XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,yellow,2XL",yellow,13.8,13.8,"Acme, Inc.",item_key_1151
inventory_items,59f307fd1f0d6766995d381e,both,2XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,green,2XL",green,13.8,13.8,"Acme, Inc.",item_key_1152
inventory_items,59f307fd1f0d6766995d381f,both,2XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,blue,2XL",blue,13.8,13.8,"Acme, Inc.",item_key_1153
inventory_items,59f307fd1f0d6766995d3820,both,2XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,purple,2XL",purple,13.8,13.8,"Acme, Inc.",item_key_1154
inventory_items,59f307fd1f0d6766995d3821,both,2XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,turquoise,2XL",turquoise,13.8,13.8,"Acme, Inc.",item_key_1155
inventory_items,59f307fd1f0d6766995d3822,both,2XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,black,2XL",black,24.84,13.8,"Fancy Clothes, Inc.",item_key_1156
inventory_items,59f307fd1f0d6766995d3823,both,2XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,gray,2XL",gray,24.84,13.8,"Fancy Clothes, Inc.",item_key_1157
inventory_items,59f307fd1f0d6766995d3824,both,2XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,white,2XL",white,24.84,13.8,"Fancy Clothes, Inc.",item_key_1158
inventory_items,59f307fd1f0d6766995d3825,both,2XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,pink,2XL",pink,24.84,13.8,"Fancy Clothes, Inc.",item_key_1159
inventory_items,59f307fd1f0d6766995d3826,both,2XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,red,2XL",red,24.84,13.8,"Fancy Clothes, Inc.",item_key_1160
inventory_items,59f307fd1f0d6766995d3827,both,2XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,orange,2XL",orange,24.84,13.8,"Fancy Clothes, Inc.",item_key_1161
inventory_items,59f307fd1f0d6766995d3828,both,2XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,yellow,2XL",yellow,24.84,13.8,"Fancy Clothes, Inc.",item_key_1162
inventory_items,59f307fd1f0d6766995d3829,both,2XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,green,2XL",green,24.84,13.8,"Fancy Clothes, Inc.",item_key_1163
inventory_items,59f307fd1f0d6766995d382a,both,2XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,blue,2XL",blue,24.84,13.8,"Fancy Clothes, Inc.",item_key_1164
inventory_items,59f307fd1f0d6766995d382b,both,2XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,purple,2XL",purple,24.84,13.8,"Fancy Clothes, Inc.",item_key_1165
inventory_items,59f307fd1f0d6766995d382c,both,2XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,turquoise,2XL",turquoise,24.84,13.8,"Fancy Clothes, Inc.",item_key_1166
inventory_items,59f307fd1f0d6766995d382d,both,2XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,black,2XL",black,12.42,13.8,"Discount Threads, Inc.",item_key_1167
inventory_items,59f307fd1f0d6766995d382e,both,2XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,gray,2XL",gray,12.42,13.8,"Discount Threads, Inc.",item_key_1168
inventory_items,59f307fd1f0d6766995d382f,both,2XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,white,2XL",white,12.42,13.8,"Discount Threads, Inc.",item_key_1169
inventory_items,59f307fd1f0d6766995d3830,both,2XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,pink,2XL",pink,12.42,13.8,"Discount Threads, Inc.",item_key_1170
inventory_items,59f307fd1f0d6766995d3831,both,2XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,red,2XL",red,12.42,13.8,"Discount Threads, Inc.",item_key_1171
inventory_items,59f307fd1f0d6766995d3832,both,2XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,orange,2XL",orange,12.42,13.8,"Discount Threads, Inc.",item_key_1172
inventory_items,59f307fd1f0d6766995d3833,both,2XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,yellow,2XL",yellow,12.42,13.8,"Discount Threads, Inc.",item_key_1173
inventory_items,59f307fd1f0d6766995d3834,both,2XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,green,2XL",green,12.42,13.8,"Discount Threads, Inc.",item_key_1174
inventory_items,59f307fd1f0d6766995d3835,both,2XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,blue,2XL",blue,12.42,13.8,"Discount Threads, Inc.",item_key_1175
inventory_items,59f307fd1f0d6766995d3836,both,2XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,purple,2XL",purple,12.42,13.8,"Discount Threads, Inc.",item_key_1176
inventory_items,59f307fd1f0d6766995d3837,both,2XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,turquoise,2XL",turquoise,12.42,13.8,"Discount Threads, Inc.",item_key_1177
inventory_items,59f307fd1f0d6766995d3838,both,2XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,black,2XL",black,16.56,13.8,"California Clothing, Inc.",item_key_1178
inventory_items,59f307fd1f0d6766995d3839,both,2XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,gray,2XL",gray,16.56,13.8,"California Clothing, Inc.",item_key_1179
inventory_items,59f307fd1f0d6766995d383a,both,2XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,white,2XL",white,16.56,13.8,"California Clothing, Inc.",item_key_1180
inventory_items,59f307fd1f0d6766995d383b,both,2XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,pink,2XL",pink,16.56,13.8,"California Clothing, Inc.",item_key_1181
inventory_items,59f307fd1f0d6766995d383c,both,2XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,red,2XL",red,16.56,13.8,"California Clothing, Inc.",item_key_1182
inventory_items,59f307fd1f0d6766995d383d,both,2XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,orange,2XL",orange,16.56,13.8,"California Clothing, Inc.",item_key_1183
inventory_items,59f307fd1f0d6766995d383e,both,2XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,yellow,2XL",yellow,16.56,13.8,"California Clothing, Inc.",item_key_1184
inventory_items,59f307fd1f0d6766995d383f,both,2XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,green,2XL",green,16.56,13.8,"California Clothing, Inc.",item_key_1185
inventory_items,59f307fd1f0d6766995d3840,both,2XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,blue,2XL",blue,16.56,13.8,"California Clothing, Inc.",item_key_1186
inventory_items,59f307fd1f0d6766995d3841,both,2XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,purple,2XL",purple,16.56,13.8,"California Clothing, Inc.",item_key_1187
inventory_items,59f307fd1f0d6766995d3842,both,2XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,turquoise,2XL",turquoise,16.56,13.8,"California Clothing, Inc.",item_key_1188
inventory_items,59f307fd1f0d6766995d3843,both,3XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,black,3XL",black,14.4,14.4,"Acme, Inc.",item_key_1189
inventory_items,59f307fd1f0d6766995d3844,both,3XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,gray,3XL",gray,14.4,14.4,"Acme, Inc.",item_key_1190
inventory_items,59f307fd1f0d6766995d3845,both,3XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,white,3XL",white,14.4,14.4,"Acme, Inc.",item_key_1191
inventory_items,59f307fd1f0d6766995d3846,both,3XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,pink,3XL",pink,14.4,14.4,"Acme, Inc.",item_key_1192
inventory_items,59f307fd1f0d6766995d3847,both,3XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,red,3XL",red,14.4,14.4,"Acme, Inc.",item_key_1193
inventory_items,59f307fd1f0d6766995d3848,both,3XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,orange,3XL",orange,14.4,14.4,"Acme, Inc.",item_key_1194
inventory_items,59f307fd1f0d6766995d3849,both,3XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,yellow,3XL",yellow,14.4,14.4,"Acme, Inc.",item_key_1195
inventory_items,59f307fd1f0d6766995d384a,both,3XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,green,3XL",green,14.4,14.4,"Acme, Inc.",item_key_1196
inventory_items,59f307fd1f0d6766995d384b,both,3XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,blue,3XL",blue,14.4,14.4,"Acme, Inc.",item_key_1197
inventory_items,59f307fd1f0d6766995d384c,both,3XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,purple,3XL",purple,14.4,14.4,"Acme, Inc.",item_key_1198
inventory_items,59f307fd1f0d6766995d384d,both,3XL,long sleeved shirt,"Acme, Inc.,long sleeved shirt,turquoise,3XL",turquoise,14.4,14.4,"Acme, Inc.",item_key_1199
inventory_items,59f307fd1f0d6766995d384e,both,3XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,black,3XL",black,25.92,14.4,"Fancy Clothes, Inc.",item_key_1200
inventory_items,59f307fd1f0d6766995d384f,both,3XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,gray,3XL",gray,25.92,14.4,"Fancy Clothes, Inc.",item_key_1201
inventory_items,59f307fd1f0d6766995d3850,both,3XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,white,3XL",white,25.92,14.4,"Fancy Clothes, Inc.",item_key_1202
inventory_items,59f307fd1f0d6766995d3851,both,3XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,pink,3XL",pink,25.92,14.4,"Fancy Clothes, Inc.",item_key_1203
inventory_items,59f307fd1f0d6766995d3852,both,3XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,red,3XL",red,25.92,14.4,"Fancy Clothes, Inc.",item_key_1204
inventory_items,59f307fd1f0d6766995d3853,both,3XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,orange,3XL",orange,25.92,14.4,"Fancy Clothes, Inc.",item_key_1205
inventory_items,59f307fd1f0d6766995d3854,both,3XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,yellow,3XL",yellow,25.92,14.4,"Fancy Clothes, Inc.",item_key_1206
inventory_items,59f307fd1f0d6766995d3855,both,3XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,green,3XL",green,25.92,14.4,"Fancy Clothes, Inc.",item_key_1207
inventory_items,59f307fd1f0d6766995d3856,both,3XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,blue,3XL",blue,25.92,14.4,"Fancy Clothes, Inc.",item_key_1208
inventory_items,59f307fd1f0d6766995d3857,both,3XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,purple,3XL",purple,25.92,14.4,"Fancy Clothes, Inc.",item_key_1209
inventory_items,59f307fd1f0d6766995d3858,both,3XL,long sleeved shirt,"Fancy Clothes, Inc.,long sleeved shirt,turquoise,3XL",turquoise,25.92,14.4,"Fancy Clothes, Inc.",item_key_1210
inventory_items,59f307fd1f0d6766995d3859,both,3XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,black,3XL",black,12.96,14.4,"Discount Threads, Inc.",item_key_1211
inventory_items,59f307fd1f0d6766995d385a,both,3XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,gray,3XL",gray,12.96,14.4,"Discount Threads, Inc.",item_key_1212
inventory_items,59f307fd1f0d6766995d385b,both,3XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,white,3XL",white,12.96,14.4,"Discount Threads, Inc.",item_key_1213
inventory_items,59f307fd1f0d6766995d385c,both,3XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,pink,3XL",pink,12.96,14.4,"Discount Threads, Inc.",item_key_1214
inventory_items,59f307fd1f0d6766995d385d,both,3XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,red,3XL",red,12.96,14.4,"Discount Threads, Inc.",item_key_1215
inventory_items,59f307fd1f0d6766995d385e,both,3XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,orange,3XL",orange,12.96,14.4,"Discount Threads, Inc.",item_key_1216
inventory_items,59f307fd1f0d6766995d385f,both,3XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,yellow,3XL",yellow,12.96,14.4,"Discount Threads, Inc.",item_key_1217
inventory_items,59f307fd1f0d6766995d3860,both,3XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,green,3XL",green,12.96,14.4,"Discount Threads, Inc.",item_key_1218
inventory_items,59f307fd1f0d6766995d3861,both,3XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,blue,3XL",blue,12.96,14.4,"Discount Threads, Inc.",item_key_1219
inventory_items,59f307fd1f0d6766995d3862,both,3XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,purple,3XL",purple,12.96,14.4,"Discount Threads, Inc.",item_key_1220
inventory_items,59f307fd1f0d6766995d3863,both,3XL,long sleeved shirt,"Discount Threads, Inc.,long sleeved shirt,turquoise,3XL",turquoise,12.96,14.4,"Discount Threads, Inc.",item_key_1221
inventory_items,59f307fd1f0d6766995d3864,both,3XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,black,3XL",black,17.28,14.4,"California Clothing, Inc.",item_key_1222
inventory_items,59f307fd1f0d6766995d3865,both,3XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,gray,3XL",gray,17.28,14.4,"California Clothing, Inc.",item_key_1223
inventory_items,59f307fd1f0d6766995d3866,both,3XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,white,3XL",white,17.28,14.4,"California Clothing, Inc.",item_key_1224
inventory_items,59f307fd1f0d6766995d3867,both,3XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,pink,3XL",pink,17.28,14.4,"California Clothing, Inc.",item_key_1225
inventory_items,59f307fd1f0d6766995d3868,both,3XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,red,3XL",red,17.28,14.4,"California Clothing, Inc.",item_key_1226
inventory_items,59f307fd1f0d6766995d3869,both,3XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,orange,3XL",orange,17.28,14.4,"California Clothing, Inc.",item_key_1227
inventory_items,59f307fd1f0d6766995d386a,both,3XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,yellow,3XL",yellow,17.28,14.4,"California Clothing, Inc.",item_key_1228
inventory_items,59f307fd1f0d6766995d386b,both,3XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,green,3XL",green,17.28,14.4,"California Clothing, Inc.",item_key_1229
inventory_items,59f307fd1f0d6766995d386c,both,3XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,blue,3XL",blue,17.28,14.4,"California Clothing, Inc.",item_key_1230
inventory_items,59f307fd1f0d6766995d386d,both,3XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,purple,3XL",purple,17.28,14.4,"California Clothing, Inc.",item_key_1231
inventory_items,59f307fd1f0d6766995d386e,both,3XL,long sleeved shirt,"California Clothing, Inc.,long sleeved shirt,turquoise,3XL",turquoise,17.28,14.4,"California Clothing, Inc.",item_key_1232
inventory_items,59f307fd1f0d6766995d386f,female,XS,skirt,"Acme, Inc.,skirt,black,XS",black,17.0,17.0,"Acme, Inc.",item_key_1233
inventory_items,59f307fd1f0d6766995d3870,female,XS,skirt,"Acme, Inc.,skirt,gray,XS",gray,17.0,17.0,"Acme, Inc.",item_key_1234
inventory_items,59f307fd1f0d6766995d3871,female,XS,skirt,"Acme, Inc.,skirt,white,XS",white,17.0,17.0,"Acme, Inc.",item_key_1235
inventory_items,59f307fd1f0d6766995d3872,female,XS,skirt,"Acme, Inc.,skirt,pink,XS",pink,17.0,17.0,"Acme, Inc.",item_key_1236
inventory_items,59f307fd1f0d6766995d3873,female,XS,skirt,"Acme, Inc.,skirt,red,XS",red,17.0,17.0,"Acme, Inc.",item_key_1237
